"date"	"max_temp"	"min_temp"	"mean_temp"	"rel_humidity_pct"	"wind_speed"	"rain"
2004-12-23	9.4	-0.7	3.5	60.4	8.6	0
2004-12-24	13.6	-1.3	4.3	64.7	3.7	0
2004-12-25	14.1	-1.6	4.7	77.3	4.5	0
2004-12-26	8.7	-2.2	2.6	70.9	10.9	0
2004-12-27	6	-1	2.3	63.3	22.5	0
2004-12-28	5.7	-1.2	2.2	54.5	19	0
2004-12-29	8.8	-4.6	1.6	70.8	7.2	0
2004-12-30	10.2	5.4	7.3	54	30.3	0
2004-12-31	14.7	0.7	7.9	64.1	12.3	0
2005-01-01	13.8	-1.5	5.2	77.3	3.2	0
2005-01-02	12.4	-2.5	3.2	84.3	3.7	0
2005-01-03	14.4	-2.4	4.2	75.4	6.9	0
2005-01-04	10.8	-2	3.8	75.7	8.7	0
2005-01-05	10.1	-2.4	2.2	79.5	3.7	0
2005-01-06	10.6	-4.4	1.8	78.9	3.9	0
2005-01-07	15.9	-4	4.3	72.7	5.1	0
2005-01-08	15	-2.7	3.7	72.4	3.7	0
2005-01-09	12.8	-4.3	2	73.7	4.1	0
2005-01-10	13.3	-5	1.2	63.8	4.2	0
2005-01-11	10	-5.6	1	64.7	3.7	0
2005-01-12	9.7	-6.1	0.9	71.1	4.6	0
2005-01-13	9.7	-5.1	2.5	70.6	3.5	0
2005-01-14	13.4	-1.3	5.1	76.3	4.2	0
2005-01-15	13.7	2.4	6.7	77.5	3.9	0
2005-01-16	12.6	-1	4.5	82.5	3.7	0
2005-01-17	13.7	-0.4	5	70.6	3.7	0
2005-01-18	13.7	-3.5	3.7	70.1	4.2	0
2005-01-19	15.2	-3.1	5.2	59.8	14.8	0
2005-01-20	13.9	-1.2	7.7	61.9	11.7	0
2005-01-21	16.6	3.3	10	62.3	15.3	0
2005-01-22	16.6	-1.3	5.7	68.7	3.2	0
2005-01-23	16.5	-2.6	5.4	55	5.4	0
2005-01-24	13	-2.9	3.7	64.1	4.2	0
2005-01-25	11.6	0.7	5	52.9	16.4	0
2005-01-26	6.2	-0.3	1.9	51.4	23.2	0
2005-01-27	2.8	-4.9	0.2	55.4	20.6	0
2005-01-28	4.6	-7.2	-2.9	48.1	8.7	0
2005-01-29	7.8	-9.8	-0.6	56.9	12.3	0
2005-01-30	10.7	-0.6	4.7	55.3	17.5	0
2005-01-31	10.2	-2	3.3	44.9	11.6	0
2005-02-01	11.3	-4.1	3.1	51.2	5.3	0
2005-02-02	13.4	-4.8	3.9	60	10.2	0
2005-02-03	14.5	3.1	7	52	10.1	0
2005-02-04	13	1.8	6.5	48.2	11.1	0
2005-02-05	11.4	-2.2	4.7	67.1	8.6	0
2005-02-06	10.9	-1.6	4.8	69.6	5.3	0
2005-02-07	6.5	2.4	3.7	90	6.4	9.7
2005-02-08	6.8	2.3	4.4	85.7	7.4	15.2
2005-02-09	12.1	3.7	6.5	75.9	10	0
2005-02-10	11.6	0.2	5.5	73.8	8.6	0
2005-02-11	12.8	-1.3	4.9	73.5	5.1	0
2005-02-12	14	-1.7	5.6	64.9	5	0
2005-02-13	16.5	0.9	8.2	65.2	3.1	0
2005-02-14	18	0.3	9.3	54.7	20.1	0
2005-02-15	11	3.3	6.8	47.4	29	0
2005-02-16	9	0.7	4.8	54.4	19.9	0
2005-02-17	7.9	-0.8	3.1	48.2	25.1	0
2005-02-18	10	-3.1	3.2	49.2	22	0
2005-02-19	9.3	-5.9	1.6	53.8	8.5	0
2005-02-20	12.5	-4.3	4.4	56.5	12	0
2005-02-21	12.5	2.2	6.8	49.6	11.4	0
2005-02-22	6.6	-2.1	3	51.5	14.4	0
2005-02-23	8.4	-4.1	2.7	71.3	15.1	5.2
2005-02-24	3.2	-0.1	1	92.5	5.6	7.8
2005-02-25	8.4	-0.1	2.9	72.2	6.5	0
2005-02-26	7.6	-3.1	1.5	58.8	8.3	0
2005-02-27	8.5	-4.1	2.5	57.2	11.8	0
2005-02-28	8.1	-2.7	1.9	56.4	11.7	0
2005-03-01	4	-5.5	-0.7	37	24.6	0
2005-03-02	7.2	-5.6	-0.3	42.9	10.9	0
2005-03-03	6.4	-3.3	2	65.8	12.7	0
2005-03-04	9.5	-1.4	3.7	61.7	12	0
2005-03-05	8.5	-3.4	2.3	48.1	21.3	0
2005-03-06	12.8	-4.4	4.6	50.2	11.6	0
2005-03-07	10.6	0.2	4.6	53.9	13.2	0
2005-03-08	11	-1.3	3.9	35.7	17.4	0
2005-03-09	12.8	-6.3	2.5	49.3	7.4	0
2005-03-10	16	-3.8	5.7	40.5	5.8	0
2005-03-11	17.8	-3.3	7.2	41	5.1	0
2005-03-12	18.3	-0.7	8.1	34.7	7.6	0
2005-03-13	15.6	-1	7.6	54.2	7.9	0
2005-03-14	17.2	2.3	9.75	60.7	5.3	0
2005-03-15	18.8	5.6	11.9	61.4	6.5	0
2005-03-16	21.3	7.4	13.7	55.2	6.8	0
2005-03-17	22.3	4.4	13.1	57.9	5.8	0
2005-03-18	22.8	4.9	14	45.7	8.8	0
2005-03-19	21.3	4.1	13.2	45.7	9	0
2005-03-20	20.2	5	12.8	51.8	6.2	0
2005-03-21	22.1	7.5	15.1	53.3	8.1	0
2005-03-22	21.6	13.1	17.1	58.3	15.1	0.1
2005-03-23	18.9	10.2	14.7	59.5	15.4	0.2
2005-03-24	18.1	8.1	12.1	73.5	10.6	4.6
2005-03-25	17	6.5	11.6	73.4	6.6	0
2005-03-26	20	8.1	12.8	70.4	13	0.7
2005-03-27	17.2	5.5	11.4	73.4	18.5	1.4
2005-03-28	15.2	8	11.7	61.5	15.3	0.4
2005-03-29	15.8	8.7	12.3	70	17.4	0.3
2005-03-30	18.9	11.2	14.4	59.5	16.2	0
2005-03-31	19.1	8.9	14.3	54.3	11.4	0
2005-04-01	22.8	6.3	14.5	59.1	4.4	0
2005-04-02	20.4	6.3	14.3	59.2	9.3	6
2005-04-03	15.2	9.5	11.4	83.4	12.2	12
2005-04-04	17.4	7.9	11.8	77.9	5.8	4.1
2005-04-05	18.4	10	12.4	76.2	5.8	0
2005-04-06	19	6.5	13.1	72.6	5.6	0
2005-04-07	20.8	7.7	14.6	61	6.5	0
2005-04-08	22	7	15.4	55.4	11.1	0
2005-04-09	15.5	3.8	11.3	59.7	16	0.1
2005-04-10	11.6	2.1	6.3	44.7	24.3	0
2005-04-11	14.5	0.2	7.3	47.2	24.6	0
2005-04-12	16.4	1.5	9.9	50.2	22.9	0
2005-04-13	20.9	4.8	12.4	50.9	13.7	0
2005-04-14	21.6	3	12.5	52.8	6.5	0
2005-04-15	21.1	5.9	13.1	56.5	13.4	0
2005-04-16	14.2	5.8	9.3	50.9	21.3	0
2005-04-17	14.2	5.3	9.5	44	15.8	0
2005-04-18	18.6	2.8	13	60.1	16	0
2005-04-19	18.9	10	13.5	54.5	25	0
2005-04-20	17.6	7.3	12.2	48.5	23.4	0
2005-04-21	19.2	9.7	14	53	19.9	0
2005-04-22	23.1	11.2	16.1	52.5	11.4	0
2005-04-23	23.6	9.3	17.3	52	11.4	0
2005-04-24	20.9	9.9	15.8	49.6	19.5	0
2005-04-25	19	10.7	13.8	59.4	18.3	0.2
2005-04-26	21.4	5	13.7	42.5	8.6	0
2005-04-27	24.7	4.9	15.7	38.1	8.3	0
2005-04-28	27.1	7.2	17.4	36	5.6	0
2005-04-29	28.5	9.9	19.7	30.6	5.9	0
2005-04-30	30.2	10.6	20.7	28.5	9.7	0
2005-05-01	28.8	10.6	21.1	35.7	9.7	0
2005-05-02	27.9	11.1	20.6	37.2	8.3	0
2005-05-03	25.9	15.3	20.2	36.8	15.5	0
2005-05-04	23.8	7.8	17.5	35.9	8.1	0
2005-05-05	26.4	11.4	18.6	35.9	13	0
2005-05-06	23.3	9.9	15.9	40.7	15.9	0
2005-05-07	26.5	5.6	17	33.8	7.6	0
2005-05-08	28.5	7.6	19.9	29.7	8.6	0
2005-05-09	27.8	12.4	21.1	28.9	13.4	0
2005-05-10	27.5	17.3	22.4	34.3	18.7	0
2005-05-11	23.7	13.6	19.4	43.9	17.7	0
2005-05-12	23.9	9.7	17.5	51.8	7.9	0
2005-05-13	21.4	11.7	16.4	67.1	15.1	0.3
2005-05-14	20.6	11.2	14.7	68.5	15.1	0.6
2005-05-15	21.3	7.6	15.2	48.2	15.3	0
2005-05-16	21.8	5.7	15.6	45.3	11.4	0
2005-05-17	17.2	5.7	12.1	55.4	12.3	0
2005-05-18	19.7	7.2	13	55.1	14	1.1
2005-05-19	24.5	6.6	16	37.8	7.1	0.55
2005-05-20	29.1	7.5	19.6	35.5	7.8	0
2005-05-21	31.4	11.2	22.2	30.3	11.4	0
2005-05-22	26.6	13.5	20.4	38	13.8	0
2005-05-23	23.5	10	17.2	38.6	12	0
2005-05-24	25.2	6.8	17.2	31.7	5.6	0
2005-05-25	30.5	9.7	21.2	31.1	7.4	0
2005-05-26	33.1	11.8	23.7	26.6	5.6	0
2005-05-27	34.7	13.4	25.4	24.5	11.1	0
2005-05-28	32.2	14.1	24.8	25.2	10.9	0
2005-05-29	33.9	15.9	25.3	28.5	9.7	0
2005-05-30	24	17.9	20.6	48.7	7.4	0
2005-05-31	24.9	17.3	20.6	63	9.3	2.65
2005-06-01	26.3	16.3	18.5	74.5	9	5.3
2005-06-02	28.2	16	21.6	64.9	6.6	0.2
2005-06-03	31	14.5	23.8	43.8	6.6	0
2005-06-04	32.8	14.5	23.6	46.8	9.3	0
2005-06-05	34.4	15	25.7	37.1	13.6	0
2005-06-06	35.1	18.9	27.1	28.6	12.4	0
2005-06-07	35.5	17	26.9	25.4	13.7	0
2005-06-08	33.4	16.5	25.1	30.4	13.8	0
2005-06-09	34.5	15.3	26	29.2	9.3	0
2005-06-10	34.5	15.4	26.4	26.1	8.8	0
2005-06-11	33.5	16.6	23.8	37.3	15.4	0.1
2005-06-12	34.3	15.4	25	35	12.7	0
2005-06-13	32	17	25.7	32.7	15.6	0.1
2005-06-14	25.5	17.1	21.4	39.7	22.2	0
2005-06-15	28.6	16.1	22.2	33.8	13.2	0
2005-06-16	32.6	13.2	23.8	31.1	7.2	0
2005-06-17	35.4	16	27.1	29.8	8.3	0
2005-06-18	37	20.4	29.4	30.7	8.8	0
2005-06-19	36	19.9	28.3	31.1	6.3	0
2005-06-20	37.5	20.8	29.9	27.6	9.7	0
2005-06-21	37.5	22.4	28.8	34.5	13.7	0
2005-06-22	36.9	20.3	28.7	36.4	12	0
2005-06-23	37	18.7	28.3	36.1	9	0
2005-06-24	36	19.2	22.9	55.8	14.4	1.8
2005-06-25	33.1	16.2	25.4	45.1	12.7	0
2005-06-26	34.1	17.1	27	33.7	14.3	0
2005-06-27	35.1	15.9	26.7	26.7	14.8	0
2005-06-28	35.8	18.5	27.4	33.4	15.8	0.2
2005-06-29	31.4	20.5	25.4	28.6	15.8	0
2005-06-30	30.6	13.6	23.5	31.6	10.1	0
2005-07-01	33.2	15.2	24.9	31.1	10.7	0
2005-07-02	34.3	18.4	27	29.2	10.9	0
2005-07-03	37.1	19.6	28.6	29	6.9	0
2005-07-04	39.2	20.1	30.5	23.7	10.7	0
2005-07-05	36.1	21	28.4	27.9	14.4	0
2005-07-06	33.7	16	25.5	32	10.4	0
2005-07-07	35.5	18.1	27.2	30.5	11.8	0
2005-07-08	35.5	18.3	27.1	33.3	15.1	0
2005-07-09	33.8	16.6	25.2	34.7	12	0
2005-07-10	34.9	18	25.4	35.5	14.4	0
2005-07-11	32.1	16	24.5	29.7	17.3	0
2005-07-12	34.9	15.8	26.5	25.3	8.5	0
2005-07-13	37.2	19.8	28.7	25.6	14.8	0
2005-07-14	37.5	22	29.6	22.9	10.8	0
2005-07-15	38.5	21.2	30.7	24.7	11.4	0
2005-07-16	38.5	21.7	30.6	23.2	10.2	0
2005-07-17	38.1	17.5	29.6	16.1	16.1	0
2005-07-18	34.9	16.3	26.6	22.5	18.8	0
2005-07-19	32.1	19.7	25.6	30.2	10.4	0
2005-07-20	36.4	16.4	27.3	23.8	8.3	0
2005-07-21	39.3	19.9	30.5	23.1	11.4	0
2005-07-22	39.4	20.3	30.9	17.7	13.9	0
2005-07-23	38	20.1	30	21.9	10.9	0
2005-07-24	37	18.9	28.9	25.1	15.5	0
2005-07-25	35.5	18.3	28.3	22.8	15.3	0
2005-07-26	33.8	20.8	27.5	36	16.9	0
2005-07-27	32.55	22.2	26.8	42.7	10.7	0
2005-07-28	31.3	23.6	26.1	38.9	21	0
2005-07-29	30.3	20.2	25.1	44.1	15.9	0
2005-07-30	29.6	18.9	24.4	29.8	16	0
2005-07-31	31.2	12.6	23.8	24.4	8.9	0
2005-08-01	34.2	15.6	25.7	36.9	14.6	0
2005-08-02	32.7	17.1	25.1	45.2	15.1	0
2005-08-03	27.9	13.8	21.5	40.5	16.9	0
2005-08-04	33.1	13.7	24.2	27.3	10.9	0
2005-08-05	36.2	17.1	27	20.7	11.8	0
2005-08-06	38	17.05	28.2	24.1	5.9	0
2005-08-07	39.8	17	29.4	15.7	8.1	0
2005-08-08	40.7	18.1	29.7	19	9	0
2005-08-09	38.2	21.3	30.2	16.6	13.9	0
2005-08-10	36.7	16.6	28.8	15.9	17	0.2
2005-08-11	25	18.3	21.9	59.2	20.4	0.4
2005-08-12	31.8	16.7	24	43.4	11.1	0
2005-08-13	34.3	15.7	25.5	27.8	9.5	0
2005-08-14	35.9	18.3	27.2	26.5	8.3	0
2005-08-15	37.6	19	29	22.5	7.6	0
2005-08-16	39	19.2	29.9	22.9	9.3	0
2005-08-17	32.5	21.8	27.2	31.6	9.7	0
2005-08-18	35.3	17.2	27.2	29	9.7	0
2005-08-19	35.2	16.6	26.9	29.4	9.5	0
2005-08-20	31.8	18.9	24.9	42	14.1	0
2005-08-21	29.1	16.3	21.8	33.7	20.4	0
2005-08-22	26.4	11.6	18.6	38.7	11.6	0
2005-08-23	30.2	9.6	20.7	38.4	11.1	0
2005-08-24	32.4	14.9	23.9	36.7	8	0
2005-08-25	34.2	14.7	24.8	31.3	10.4	0
2005-08-26	35.6	15.1	25.6	23.6	12.3	0
2005-08-27	34.9	15.5	26.4	27.1	11.4	0
2005-08-28	34.7	17.8	26.1	32.2	9.3	0
2005-08-29	34.8	18.2	26.9	33.3	7.6	0
2005-08-30	35.3	19	27.5	43.6	7.9	0
2005-08-31	36.4	20.2	28.3	41.3	9.7	0
2005-09-01	34.2	19.4	27.4	39.8	10.4	0
2005-09-02	33.4	17.3	26	32.8	8.8	0
2005-09-03	34.7	17.8	26.4	42.7	10	0
2005-09-04	34.7	18.5	26.6	33.6	8.6	0
2005-09-05	35.5	16.4	26.8	25.1	12.2	0
2005-09-06	30.2	17	24.1	29.4	16.2	0
2005-09-07	24.6	14.2	20	44.6	16.7	0.3
2005-09-08	22	12.8	17.2	67.3	12.4	3.1
2005-09-09	26.7	14.6	20	50.8	8.7	0
2005-09-10	28.5	11.3	20.6	55.7	19.7	0.5
2005-09-11	24.7	14.6	19.2	41.3	15.8	0.25
2005-09-12	24.3	10.3	17.9	47.5	12.3	0
2005-09-13	25.4	13.2	18.7	48.3	12.1	0
2005-09-14	27.4	11.5	19.3	48.8	8.7	0
2005-09-15	29.3	11.9	21	40.6	6.4	0
2005-09-16	31.4	13	22.2	37.7	6.7	0
2005-09-17	31.7	13.8	23.2	34.5	13.8	0
2005-09-18	23.4	10.9	17.4	46.4	24.4	0
2005-09-19	23	6.3	14.9	31.6	12.5	0
2005-09-20	25.5	5.3	15.1	28.6	8.1	0
2005-09-21	29.1	5.4	17.6	24.9	7.1	0
2005-09-22	30.4	7.3	18.4	22.8	5.8	0
2005-09-23	30.5	8.9	20.2	23.5	8.1	0
2005-09-24	30.5	10.8	20.1	26.6	7.2	0
2005-09-25	29.8	13.9	21.7	30.5	10.4	0
2005-09-26	28	12.9	19.6	45.4	11.6	0.9
2005-09-27	25.7	11.2	18.6	46.8	9.3	0
2005-09-28	26.8	9.9	18.7	43.2	5.8	0
2005-09-29	28.4	11.4	19.8	43.5	5.1	0
2005-09-30	30.2	11.7	20.6	38.3	8.1	0
2005-10-01	29.7	10.2	20.1	37.2	7.7	0
2005-10-02	31.5	11.1	21.1	34.3	9.7	0
2005-10-03	22.6	10.8	16.3	45.5	18.1	0
2005-10-04	22.1	8.6	14.3	40	12.7	0
2005-10-05	24.9	4.3	14.1	35.7	7.4	0
2005-10-06	26.5	3.7	15.4	27.2	7.2	0
2005-10-07	26.3	7.8	16.6	37.2	4.9	0
2005-10-08	26	7.8	16.35	39.7	7.7	0
2005-10-09	23.5	7.8	16.1	48	6	0
2005-10-10	26.2	9.1	18.3	48.1	6.6	0
2005-10-11	23.6	14.7	18	67.6	10.8	7.3
2005-10-12	22	14.5	17.7	75.7	8.2	5
2005-10-13	21.9	14.6	17.2	80.4	20.6	15.6
2005-10-14	16.1	9.9	12.1	74.7	9.3	0.3
2005-10-15	16.7	9	12.4	73.1	5.9	0.15
2005-10-16	18.2	9	12.4	69.4	6.5	0
2005-10-17	21.1	7.7	13.6	70	5.6	0
2005-10-18	18.3	12.4	15	78	5.8	2
2005-10-19	20.3	13.2	16	74.8	13.7	2.1
2005-10-20	20.2	8.7	14.2	72	9	0
2005-10-21	18.8	8.5	13.4	80.7	7.2	0.9
2005-10-22	16.5	12.3	14.1	82.9	10.6	0.5
2005-10-23	17.6	13.1	14.6	91	11.6	14.8
2005-10-24	19.1	10.3	14.4	78.2	6.1	7.4
2005-10-25	20	7.1	13.2	73.5	7.2	0
2005-10-26	19.7	7.2	12.9	76.9	5.3	0
2005-10-27	21.6	8.6	14.9	68.6	10.9	0
2005-10-28	24.2	9.4	16.7	68	13.2	3.2
2005-10-29	19	12.7	15.4	87.6	10.9	12.8
2005-10-30	21	10.4	14.9	81.3	6.5	8.55
2005-10-31	21.7	12.8	16.3	80.2	11.8	4.3
2005-11-01	16.9	10.5	14.3	78.6	18.8	1.2
2005-11-02	17.2	9.3	12.8	82.3	8.8	0
2005-11-03	18.7	7.7	12.7	78.9	5.8	0
2005-11-04	16.2	6.8	11.8	80.8	4.5	0
2005-11-05	16	7	11.4	63.2	8.6	0
2005-11-06	15.5	2.8	8.3	68.4	5.3	0
2005-11-07	16	1.4	8	69	6.1	0
2005-11-08	17.5	1.2	7.7	73.9	4.9	0
2005-11-09	17	0.9	8.8	70.1	11.6	2
2005-11-10	13.8	5.6	9.2	62.6	19.5	0.5
2005-11-11	16.3	6.6	10.1	53.4	17.5	0
2005-11-12	17	4.3	10.6	67	8.8	0
2005-11-13	12.4	6.4	8.6	81.1	12.2	8
2005-11-14	7.3	4.1	5.4	86.6	7.9	7
2005-11-15	7.8	4.2	6.9	90.6	8.1	23.4
2005-11-16	7.5	4.9	6.5	94.2	5.6	15
2005-11-17	9.5	2.9	5.2	95.1	6.5	15
2005-11-18	11	4	5.5	96.7	3.7	0
2005-11-19	12.3	2.7	7.3	88.5	4.6	0
2005-11-20	14	6.6	9.7	83.4	6.6	0
2005-11-21	12.4	6.2	9.4	84.2	7.6	0
2005-11-22	13.7	4.9	9.7	80.1	6	0
2005-11-23	16.9	7.1	11.6	82	6.7	0
2005-11-24	14.5	3.3	8.1	59.6	8.8	0
2005-11-25	11.5	-0.1	5.3	61.2	13.9	0
2005-11-26	9.9	-1.2	4.6	74.1	16.4	0.1
2005-11-27	8.5	-2	3.7	65	15.2	1
2005-11-28	8.6	-3.1	3.4	70.1	14.8	0
2005-11-29	9.2	2	5.2	77.1	10.2	0
2005-11-30	8.5	-0.9	2.9	78.9	9.3	0
2005-12-01	12.1	-0.7	4.6	67.6	6.7	0
2005-12-02	9.7	-0.7	4.6	72.4	12.4	0
2005-12-03	11.6	6.9	9.3	86	22.5	15.3
2005-12-04	12.9	7.4	9.7	70.7	18.3	3.1
2005-12-05	12.7	7.8	10	83.3	22.2	0.2
2005-12-06	12.4	3	9.5	64.7	19.7	0.1
2005-12-07	11.7	-1.8	4.2	78.8	4.8	0
2005-12-08	12.8	1.7	6.1	73.5	4.7	0
2005-12-09	12.1	0.7	6.1	78.2	6	0
2005-12-10	14.1	2.4	8.8	67.4	16	0
2005-12-11	12.7	-1.1	4.3	57.2	5.6	0
2005-12-12	10.5	-4	1.7	66.6	6.7	0
2005-12-13	9.9	-3.1	1.7	69.5	7.2	0
2005-12-14	11.4	-3	3.4	72	6.9	0
2005-12-15	11.2	0.2	4.6	61.4	9.7	0
2005-12-16	9	-3.7	2.2	63.4	12.3	0
2005-12-17	9.2	-3.7	1.3	70.8	6.3	0
2005-12-18	14	-3.9	5.3	66.3	24.1	0
2005-12-19	11.1	-1.6	5.1	73.2	6.9	0
2005-12-20	9.5	-2.9	2	82.2	5.6	0
2005-12-21	9.6	2.4	5.9	77.9	5.6	0
2005-12-22	11.1	-0.8	4.6	72.8	5.6	0
2005-12-23	11.8	-3.6	1.7	63.4	4.9	0
2005-12-24	11.1	-5.6	0.8	66.9	3.5	0
2005-12-25	10.4	-5.1	0.7	76.4	4.9	0
2005-12-26	8.5	-1.8	3	79.9	4.2	0
2005-12-27	6.2	-0.2	3.6	92.3	5.6	5.8
2005-12-28	10.5	5.8	7.9	81.6	24.8	0.7
2005-12-29	7.2	-1.9	4.1	64.6	11.6	0
2005-12-30	9.9	-2.6	3.7	75.3	11.8	0
2005-12-31	16.2	5.2	10.6	74	12.7	0
2006-01-01	10.5	6.8	8.4	77.5	19.5	0
2006-01-02	11.7	4.9	8.4	56.9	14.6	0
2006-01-03	13	-0.8	4.9	72.2	13.5	0
2006-01-04	11.1	3.5	7	61.8	25.2	0
2006-01-05	12.7	-2.2	5.1	71.6	6.6	0
2006-01-06	10.9	1.4	5.3	77.5	8.3	0
2006-01-07	7.1	2	4.7	92.8	9.3	13.8
2006-01-08	7.5	3.7	5.6	90.5	9	8.9
2006-01-09	9.4	4.4	6.7	86.9	5.6	4.5
2006-01-10	8.4	4	6.5	83	7.2	0.1
2006-01-11	8.5	2.4	5.5	78.7	9.9	0
2006-01-12	11.7	3.6	6.6	77.9	4.8	0
2006-01-13	11.8	-1.5	3.7	82	6.3	0
2006-01-14	10.3	-1.6	3.6	82.8	6.9	0
2006-01-15	7.4	-0.5	4	84.9	5.8	0
2006-01-16	8.6	3.9	5.5	85.8	8.5	5
2006-01-17	5.3	2.3	3.9	90.6	6	10.2
2006-01-18	10.5	4	6.8	80.7	7.2	0
2006-01-19	14.7	0.5	6.2	81.1	6.9	0
2006-01-20	16.3	1.3	7.5	79.2	8.1	0
2006-01-21	11.6	0.3	5.3	87.6	9.1	0
2006-01-22	8.1	1.9	5	85.4	11.6	0
2006-01-23	10.3	1.6	5.2	79.9	6.5	0
2006-01-24	12.4	0.6	5.9	75.5	8.7	0
2006-01-25	8.8	-2.8	3.1	79.4	10.9	0
2006-01-26	7.7	-0.1	3.2	73.7	9.3	0
2006-01-27	9	-1.7	2.1	75.7	9.8	0
2006-01-28	6.4	-2.3	1.4	57.7	19.3	0
2006-01-29	5.3	-4.1	-0.4	58.5	16.2	0
2006-01-30	2.5	-5	-1.7	76.1	12	0.3
2006-01-31	4.9	-7.2	-1.1	78.8	7.3	0.15
2006-02-01	13.2	-3.2	3.5	72.6	6	0
2006-02-02	13.6	-1.9	4.6	77.3	7.5	0
2006-02-03	14.4	-1.8	5.1	77.2	8.9	0
2006-02-04	16	-0.9	5.8	78.1	11.3	0
2006-02-05	10.9	-0.3	4.1	66.5	12.7	0
2006-02-06	11.8	-2.8	3.1	59.3	13.8	0
2006-02-07	14.5	-4	3.6	58	9.1	0
2006-02-08	14.4	-3.8	3.8	61.5	9.4	0
2006-02-09	15.9	-3.5	4.3	63.6	6.8	0
2006-02-10	15.7	-3.4	4.6	60.6	8.2	0
2006-02-11	13.8	-1.7	4.8	63.7	9.3	0
2006-02-12	17	1.6	8.1	59.3	8.4	0
2006-02-13	16.3	1.2	7.3	65	8.6	0
2006-02-14	17.9	-1.2	7.5	59.1	10	0
2006-02-15	17.2	-0.3	7.6	66.2	11.3	0
2006-02-16	14.4	-0.4	6.7	75.3	14.6	0
2006-02-17	11.8	6.4	9.3	75.2	30.1	0
2006-02-18	12.4	4	8.4	65.8	39.8	0
2006-02-19	12.7	7.2	9.1	76	44.8	2.3
2006-02-20	10.9	3.4	6.2	74.2	41.8	8
2006-02-21	9.4	2	5.1	70.9	27.2	0
2006-02-22	9.2	2.7	5.2	66.4	19.1	0
2006-02-23	7.8	-0.6	4	64.4	17.9	0
2006-02-24	7	0.7	2.3	84	10.1	3.8
2006-02-25	9.1	-1.2	3.5	59.7	9.3	0
2006-02-26	7.9	-0.9	3.3	84.6	15.9	3.4
2006-02-27	7	0.2	3.3	78.3	16.7	14
2006-02-28	12.6	0	6.2	62.7	11.6	0
2006-03-01	12.5	-3.4	3.7	58.6	7.9	0
2006-03-02	12.7	-2	3.8	59.3	10	0
2006-03-03	12.2	-3.4	5	58.9	13.2	0
2006-03-04	12.1	1.1	7.1	73	22.2	0
2006-03-05	12	7.1	8.6	87.2	24.2	4.8
2006-03-06	7.8	0.8	4.4	61	27.8	1
2006-03-07	12.8	-1.3	5.3	57.4	8	0
2006-03-08	16.3	-1.3	8.1	69.9	10.3	0
2006-03-09	20.9	3.1	12.7	65.7	7.7	0
2006-03-10	16.9	5.3	11.2	68.6	15.1	0
2006-03-11	13.9	2.6	9.1	54.4	19.1	0
2006-03-12	18.7	8.7	13.2	53.7	22.4	0
2006-03-13	19.4	7.4	12.8	58.2	10.4	0
2006-03-14	24.2	2.4	12.1	54.9	5.6	0
2006-03-15	23	3.4	12.5	48.2	5.3	0
2006-03-16	22.5	2.8	12.2	52	7.4	0
2006-03-17	19.9	3	11.9	60.8	7.7	0
2006-03-18	15.4	6.9	11	80.7	11.7	50.4
2006-03-19	15.8	9.9	11.2	85.3	15.8	97.9
2006-03-20	14.7	7.8	10.7	75.2	21.4	4.3
2006-03-21	14.9	4.4	9.2	79.6	10.6	0.2
2006-03-22	15	7.8	10.6	72.8	14	0.1
2006-03-23	13.6	7.2	10.5	63	20.4	0.45
2006-03-24	14.4	8.8	11.3	79.3	22.6	0.8
2006-03-25	17.2	10.2	13	72.5	29.9	0.4
2006-03-26	18.3	7.8	12.4	74.6	9.9	0
2006-03-27	22.7	5.5	14	65.9	8.6	0
2006-03-28	19.4	10.2	14.6	64.2	15.5	0
2006-03-29	17.3	6.8	12.5	49.1	16.4	0
2006-03-30	18.9	5.8	12.5	65.5	11.9	0
2006-03-31	20.8	8.4	14.1	72.8	5.9	0
2006-04-01	23	5.8	15	56.1	9.7	0
2006-04-02	20.8	7.6	14.2	58.9	8.7	0
2006-04-03	22.1	4.7	13.7	58.8	7.2	0
2006-04-04	20.8	6.3	14	59.4	8.5	0
2006-04-05	26.6	9.1	16.6	53.7	15.3	0
2006-04-06	18.1	8	12.7	70.2	15.1	1.5
2006-04-07	17.1	9.9	12.5	77.2	13.7	3
2006-04-08	17.4	8.9	13.2	72.6	11.4	0
2006-04-09	20.5	5	12.4	71.7	6.7	0
2006-04-10	22.7	5.3	14.3	63	9	0
2006-04-11	17.2	5.9	12.6	57.1	17.9	0
2006-04-12	19.5	2	10.5	47.8	10.2	0
2006-04-13	22	3.3	13	51.1	9.2	0
2006-04-14	23.2	2.8	13.7	45.6	7.4	0
2006-04-15	23	5.8	14.2	62.1	12.6	6
2006-04-16	20	9.3	14.6	68	19.3	1.5
2006-04-17	19	5.5	12.8	69.6	7.9	0
2006-04-18	16.4	6.6	11.6	71	11.7	0.6
2006-04-19	19.9	1.8	11.8	59.5	6.6	0
2006-04-20	22.1	5.3	14.1	56.8	9.3	0
2006-04-21	21.8	5.8	14.6	55.5	13.6	0
2006-04-22	19.3	10.5	13.5	76.3	18.7	2
2006-04-23	19.3	7.2	12.2	83.5	9.5	2.2
2006-04-24	19.7	10.3	14.3	74.4	11.4	0
